"date","deviceCategory","channelGrouping","Sessions","GoalCompletions","DeviceClass","DesktopDummy","MobileDummy","TabletDummy","ChannelClass","OtherDummy","DirectDummy","DisplayDummy","OrganicSearchDummy","PaidSearchDummy","ReferralDummy","SocialDummy","EmailDummy","BreakTimeClass","BreakTimeDummy1","BreakTimeDummy2","BreakTimeDummy3"
2016-03-20,"desktop","Direct",877,17,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-20,"mobile","Direct",7998,30,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-20,"tablet","Direct",266,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-20,"desktop","Display",823,0,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-20,"mobile","Display",346,0,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-20,"tablet","Display",80,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-20,"desktop","Organic Search",4942,101,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-20,"mobile","Organic Search",4331,46,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-20,"tablet","Organic Search",1116,34,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-20,"desktop","Paid Search",479,4,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-20,"mobile","Paid Search",851,4,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-20,"tablet","Paid Search",611,13,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-20,"desktop","Referral",479,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-20,"mobile","Referral",159,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-20,"tablet","Referral",53,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-20,"desktop","Social",372,17,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-20,"mobile","Social",611,17,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-20,"tablet","Social",53,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-21,"mobile","(Other)",7280,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-21,"desktop","Direct",690,17,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-21,"mobile","Direct",10893,34,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-21,"tablet","Direct",346,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-21,"desktop","Display",823,8,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-21,"mobile","Display",452,0,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-21,"tablet","Display",26,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-21,"desktop","Organic Search",5367,105,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-21,"mobile","Organic Search",4676,34,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-21,"tablet","Organic Search",690,46,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-21,"desktop","Paid Search",664,8,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-21,"mobile","Paid Search",797,4,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-21,"tablet","Paid Search",372,8,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-21,"desktop","Referral",718,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-21,"mobile","Referral",80,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-21,"tablet","Referral",26,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-21,"desktop","Social",372,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-21,"mobile","Social",664,0,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-21,"tablet","Social",26,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-22,"mobile","(Other)",8714,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-22,"desktop","Direct",771,17,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-22,"mobile","Direct",12700,59,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-22,"tablet","Direct",186,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-22,"desktop","Display",877,13,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-22,"mobile","Display",638,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-22,"tablet","Display",106,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-22,"desktop","Organic Search",5686,101,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-22,"mobile","Organic Search",4358,67,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-22,"tablet","Organic Search",771,25,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-22,"desktop","Paid Search",558,4,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-22,"mobile","Paid Search",851,4,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-22,"tablet","Paid Search",372,4,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-22,"desktop","Referral",505,8,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-22,"mobile","Referral",106,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-22,"tablet","Referral",26,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-22,"desktop","Social",159,8,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-22,"mobile","Social",318,0,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-22,"tablet","Social",26,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-23,"mobile","(Other)",8954,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-23,"tablet","(Other)",53,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-23,"desktop","Direct",558,8,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-23,"mobile","Direct",13736,42,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-23,"tablet","Direct",346,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-23,"desktop","Display",1249,17,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-23,"mobile","Display",1541,8,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-23,"tablet","Display",531,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-23,"desktop","Organic Search",5155,97,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-23,"mobile","Organic Search",4278,46,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-23,"tablet","Organic Search",1089,8,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-23,"desktop","Paid Search",531,4,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-23,"mobile","Paid Search",531,17,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-23,"tablet","Paid Search",266,4,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-23,"desktop","Referral",531,17,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-23,"mobile","Referral",318,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-23,"desktop","Social",479,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-23,"mobile","Social",930,0,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-23,"tablet","Social",53,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-24,"mobile","(Other)",15225,4,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-24,"desktop","Direct",531,8,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-24,"mobile","Direct",18333,34,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-24,"tablet","Direct",346,8,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-24,"desktop","Display",2125,4,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-24,"mobile","Display",1992,0,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-24,"tablet","Display",505,4,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-24,"desktop","Organic Search",5527,46,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-24,"mobile","Organic Search",5287,76,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-24,"tablet","Organic Search",664,21,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-24,"desktop","Paid Search",558,0,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-24,"mobile","Paid Search",744,4,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-24,"tablet","Paid Search",318,0,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-24,"desktop","Referral",398,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-24,"mobile","Referral",266,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-24,"tablet","Referral",53,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-24,"desktop","Social",106,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-24,"mobile","Social",585,0,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-24,"tablet","Social",53,4,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-25,"mobile","(Other)",17243,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-25,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-25,"desktop","Direct",690,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-25,"mobile","Direct",24497,55,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-25,"tablet","Direct",425,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-25,"desktop","Display",1780,0,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-25,"mobile","Display",5314,0,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-25,"tablet","Display",823,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-25,"desktop","Organic Search",3853,67,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-25,"mobile","Organic Search",5899,110,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-25,"tablet","Organic Search",664,13,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-25,"desktop","Paid Search",318,8,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-25,"mobile","Paid Search",797,0,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-25,"tablet","Paid Search",346,13,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-25,"desktop","Referral",239,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-25,"mobile","Referral",398,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-25,"tablet","Referral",53,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-25,"desktop","Social",239,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-25,"mobile","Social",398,4,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-25,"tablet","Social",53,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-26,"mobile","(Other)",16553,13,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-26,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-26,"desktop","Direct",346,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-26,"mobile","Direct",21043,63,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-26,"tablet","Direct",452,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-26,"desktop","Display",1966,8,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-26,"mobile","Display",4915,0,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-26,"tablet","Display",823,13,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-26,"desktop","Organic Search",4358,80,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-26,"mobile","Organic Search",7201,63,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-26,"tablet","Organic Search",1275,21,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-26,"desktop","Paid Search",372,4,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-26,"mobile","Paid Search",1010,4,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-26,"tablet","Paid Search",398,0,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-26,"desktop","Referral",531,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-26,"mobile","Referral",292,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-26,"tablet","Referral",26,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-26,"desktop","Social",292,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-26,"mobile","Social",1754,4,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-26,"tablet","Social",106,4,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-27,"mobile","(Other)",20325,17,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-27,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-27,"desktop","Direct",664,4,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-27,"mobile","Direct",25214,59,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-27,"tablet","Direct",239,8,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-27,"desktop","Display",2418,21,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-27,"mobile","Display",6961,0,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-27,"tablet","Display",1302,4,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-27,"desktop","Organic Search",3561,55,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-27,"mobile","Organic Search",5766,72,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-27,"tablet","Organic Search",877,4,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-27,"desktop","Paid Search",452,8,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-27,"mobile","Paid Search",1010,21,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-27,"tablet","Paid Search",531,0,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-27,"desktop","Referral",611,25,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-27,"mobile","Referral",479,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-27,"tablet","Referral",53,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-27,"desktop","Social",159,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-27,"mobile","Social",2444,8,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-27,"tablet","Social",80,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-28,"desktop","(Other)",26,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-28,"mobile","(Other)",20140,8,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-28,"desktop","Direct",903,21,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-28,"mobile","Direct",32681,55,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-28,"tablet","Direct",425,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-28,"desktop","Display",3348,8,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-28,"mobile","Display",15835,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-28,"tablet","Display",1461,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-28,"desktop","Organic Search",5686,131,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-28,"mobile","Organic Search",5287,76,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-28,"tablet","Organic Search",903,4,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-28,"desktop","Paid Search",398,0,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-28,"mobile","Paid Search",903,4,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-28,"tablet","Paid Search",505,4,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-28,"desktop","Referral",398,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-28,"mobile","Referral",638,8,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-28,"tablet","Referral",53,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-28,"desktop","Social",213,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-28,"mobile","Social",3189,17,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-28,"tablet","Social",159,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-29,"desktop","(Other)",26,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-29,"mobile","(Other)",22504,4,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-29,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-29,"desktop","Direct",983,8,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-29,"mobile","Direct",31618,38,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-29,"tablet","Direct",585,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-29,"desktop","Display",3879,4,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-29,"mobile","Display",21521,0,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-29,"tablet","Display",1195,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-29,"desktop","Organic Search",5447,84,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-29,"mobile","Organic Search",5022,30,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-29,"tablet","Organic Search",823,8,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-29,"desktop","Paid Search",903,8,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-29,"mobile","Paid Search",851,0,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-29,"tablet","Paid Search",346,25,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-29,"desktop","Referral",398,8,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-29,"mobile","Referral",744,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-29,"tablet","Referral",53,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-29,"desktop","Social",346,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-29,"mobile","Social",2577,21,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-29,"tablet","Social",186,4,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-30,"mobile","(Other)",14188,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-30,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-30,"desktop","Direct",1328,17,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-30,"mobile","Direct",26808,76,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-30,"tablet","Direct",479,8,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-30,"desktop","Display",4570,13,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-30,"mobile","Display",16500,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-30,"tablet","Display",1887,4,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-30,"desktop","Organic Search",6537,89,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-30,"mobile","Organic Search",5367,67,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-30,"tablet","Organic Search",903,21,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-30,"desktop","Paid Search",823,4,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-30,"mobile","Paid Search",1435,4,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-30,"tablet","Paid Search",372,4,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-30,"desktop","Referral",479,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-30,"mobile","Referral",558,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-30,"tablet","Referral",53,4,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-30,"desktop","Social",851,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-30,"mobile","Social",4092,38,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-30,"tablet","Social",292,8,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-31,"desktop","(Other)",26,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-31,"mobile","(Other)",3161,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-03-31,"desktop","Direct",1089,13,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-31,"mobile","Direct",9831,17,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-31,"tablet","Direct",159,8,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-03-31,"desktop","Display",3746,25,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-31,"mobile","Display",6589,17,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-31,"tablet","Display",744,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-03-31,"desktop","Organic Search",4863,63,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-31,"mobile","Organic Search",5766,72,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-31,"tablet","Organic Search",1275,13,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-03-31,"desktop","Paid Search",1249,17,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-31,"mobile","Paid Search",1010,8,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-31,"tablet","Paid Search",292,0,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-03-31,"desktop","Referral",638,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-31,"mobile","Referral",186,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-31,"tablet","Referral",53,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-03-31,"desktop","Social",956,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-31,"mobile","Social",4012,30,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-03-31,"tablet","Social",213,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-04-01,"mobile","(Other)",3082,4,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-04-01,"desktop","Direct",611,4,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-04-01,"mobile","Direct",6802,34,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-04-01,"tablet","Direct",346,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-04-01,"desktop","Display",4889,34,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-04-01,"mobile","Display",4915,0,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-04-01,"tablet","Display",983,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-04-01,"desktop","Organic Search",4304,59,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-04-01,"mobile","Organic Search",5367,101,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-04-01,"tablet","Organic Search",903,21,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-04-01,"desktop","Paid Search",823,8,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-04-01,"mobile","Paid Search",1195,0,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-04-01,"tablet","Paid Search",318,8,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-04-01,"desktop","Referral",213,8,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-04-01,"mobile","Referral",452,8,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-04-01,"tablet","Referral",80,4,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-04-01,"desktop","Social",664,13,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
